order_key,order_id,product_key,customer_key,employee_key,shipper_key,order_date,required_date,shipped_date,shipping_timeline,unit_price,quantity,discount,sales_amount,total_order_freight,allocated_freight
230,10334,52,84,8,2,21/10/2013,18/11/2013,28/10/2013,Shipped Early,5.6,8,0,44.8,8.56,2.65
231,10334,68,84,8,2,21/10/2013,18/11/2013,28/10/2013,Shipped Early,10,10,0,100,8.56,5.91
232,10335,2,37,7,2,22/10/2013,19/11/2013,24/10/2013,Shipped Early,15.2,7,0.2,85.12,42.11,1.76
233,10335,31,37,7,2,22/10/2013,19/11/2013,24/10/2013,Shipped Early,10,25,0.2,200,42.11,4.14
234,10335,32,37,7,2,22/10/2013,19/11/2013,24/10/2013,Shipped Early,25.6,6,0.2,122.88,42.11,2.54
235,10335,51,37,7,2,22/10/2013,19/11/2013,24/10/2013,Shipped Early,42.4,48,0.2,1628.16,42.11,33.67
236,10336,4,60,7,2,23/10/2013,20/11/2013,25/10/2013,Shipped Early,17.6,18,0.1,285.12,15.51,15.51
237,10337,23,25,4,3,24/10/2013,21/11/2013,29/10/2013,Shipped Early,7.2,40,0,288,108.26,12.64
238,10337,26,25,4,3,24/10/2013,21/11/2013,29/10/2013,Shipped Early,24.9,24,0,597.6,108.26,26.22
239,10337,36,25,4,3,24/10/2013,21/11/2013,29/10/2013,Shipped Early,15.2,20,0,304,108.26,13.34
240,10337,37,25,4,3,24/10/2013,21/11/2013,29/10/2013,Shipped Early,20.8,28,0,582.4,108.26,25.56
241,10337,72,25,4,3,24/10/2013,21/11/2013,29/10/2013,Shipped Early,27.8,25,0,695,108.26,30.5
242,10338,17,55,4,3,25/10/2013,22/11/2013,29/10/2013,Shipped Early,31.2,20,0,624,84.21,56.23
243,10338,30,55,4,3,25/10/2013,22/11/2013,29/10/2013,Shipped Early,20.7,15,0,310.5,84.21,27.98
244,10339,4,51,2,2,28/10/2013,25/11/2013,04/11/2013,Shipped Early,17.6,10,0,176,15.66,0.82
245,10339,17,51,2,2,28/10/2013,25/11/2013,04/11/2013,Shipped Early,31.2,70,0.05,2074.8,15.66,9.69
246,10339,62,51,2,2,28/10/2013,25/11/2013,04/11/2013,Shipped Early,39.4,28,0,1103.2,15.66,5.15
247,10340,18,9,1,3,29/10/2013,26/11/2013,08/11/2013,Shipped Early,50,20,0.05,950,166.31,64.85
248,10340,41,9,1,3,29/10/2013,26/11/2013,08/11/2013,Shipped Early,7.7,12,0.05,87.78,166.31,5.99
249,10340,43,9,1,3,29/10/2013,26/11/2013,08/11/2013,Shipped Early,36.8,40,0.05,1398.4,166.31,95.46
250,10341,33,73,7,3,29/10/2013,26/11/2013,05/11/2013,Shipped Early,2,8,0,16,26.78,1.22
251,10341,59,73,7,3,29/10/2013,26/11/2013,05/11/2013,Shipped Early,44,9,0.15,336.6,26.78,25.56
252,10342,2,25,4,2,30/10/2013,13/11/2013,04/11/2013,Shipped Early,15.2,24,0.2,291.84,54.83,8.69
253,10342,31,25,4,2,30/10/2013,13/11/2013,04/11/2013,Shipped Early,10,56,0.2,448,54.83,13.35
254,10342,36,25,4,2,30/10/2013,13/11/2013,04/11/2013,Shipped Early,15.2,40,0.2,486.4,54.83,14.49
255,10342,55,25,4,2,30/10/2013,13/11/2013,04/11/2013,Shipped Early,19.2,40,0.2,614.4,54.83,18.3
256,10343,64,44,4,1,31/10/2013,28/11/2013,06/11/2013,Shipped Early,26.6,50,0,1330,110.37,92.67
257,10343,68,44,4,1,31/10/2013,28/11/2013,06/11/2013,Shipped Early,10,4,0.05,38,110.37,2.65
258,10343,76,44,4,1,31/10/2013,28/11/2013,06/11/2013,Shipped Early,14.4,15,0,216,110.37,15.05
259,10344,4,89,4,2,01/11/2013,29/11/2013,05/11/2013,Shipped Early,17.6,35,0,616,23.29,6.25
260,10344,8,89,4,2,01/11/2013,29/11/2013,05/11/2013,Shipped Early,32,70,0.25,1680,23.29,17.04
261,10345,8,63,2,2,04/11/2013,02/12/2013,11/11/2013,Shipped Early,32,70,0,2240,249.06,190.75
262,10345,19,63,2,2,04/11/2013,02/12/2013,11/11/2013,Shipped Early,7.3,80,0,584,249.06,49.73
263,10345,42,63,2,2,04/11/2013,02/12/2013,11/11/2013,Shipped Early,11.2,9,0,100.8,249.06,8.58
264,10346,17,65,3,3,05/11/2013,17/12/2013,08/11/2013,Shipped Early,31.2,36,0.1,1010.88,142.08,88.72
265,10346,56,65,3,3,05/11/2013,17/12/2013,08/11/2013,Shipped Early,30.4,20,0,608,142.08,53.36
266,10347,25,21,4,3,06/11/2013,04/12/2013,08/11/2013,Shipped Early,11.2,10,0,112,3.1,0.43
267,10347,39,21,4,3,06/11/2013,04/12/2013,08/11/2013,Shipped Early,14.4,50,0.15,612,3.1,2.33
268,10347,40,21,4,3,06/11/2013,04/12/2013,08/11/2013,Shipped Early,14.7,4,0,58.8,3.1,0.22
269,10347,75,21,4,3,06/11/2013,04/12/2013,08/11/2013,Shipped Early,6.2,6,0.15,31.62,3.1,0.12
270,10348,1,86,4,2,07/11/2013,05/12/2013,15/11/2013,Shipped Early,14.4,15,0.15,183.6,0.78,0.39
271,10348,23,86,4,2,07/11/2013,05/12/2013,15/11/2013,Shipped Early,7.2,25,0,180,0.78,0.39
272,10349,54,75,7,1,08/11/2013,06/12/2013,15/11/2013,Shipped Early,5.9,24,0,141.6,8.63,8.63
273,10350,50,41,6,2,11/11/2013,09/12/2013,03/12/2013,Shipped Early,13,15,0.1,175.5,64.19,17.55
274,10350,69,41,6,2,11/11/2013,09/12/2013,03/12/2013,Shipped Early,28.8,18,0.1,466.56,64.19,46.64
275,10351,38,20,1,1,11/11/2013,09/12/2013,20/11/2013,Shipped Early,210.8,20,0.05,4005.2,162.33,120.43
276,10351,41,20,1,1,11/11/2013,09/12/2013,20/11/2013,Shipped Early,7.7,13,0,100.1,162.33,3.01
277,10351,44,20,1,1,11/11/2013,09/12/2013,20/11/2013,Shipped Early,15.5,77,0.05,1133.83,162.33,34.09
278,10351,65,20,1,1,11/11/2013,09/12/2013,20/11/2013,Shipped Early,16.8,10,0.05,159.6,162.33,4.8
279,10352,24,28,3,3,12/11/2013,26/11/2013,18/11/2013,Shipped Early,3.6,10,0,36,1.3,0.34
280,10352,54,28,3,3,12/11/2013,26/11/2013,18/11/2013,Shipped Early,5.9,20,0.15,100.3,1.3,0.96
281,10353,11,59,7,3,13/11/2013,11/12/2013,25/11/2013,Shipped Early,16.8,12,0.2,161.28,360.63,6.77
282,10353,38,59,7,3,13/11/2013,11/12/2013,25/11/2013,Shipped Early,210.8,50,0.2,8432,360.63,353.86
283,10354,1,58,8,3,14/11/2013,12/12/2013,20/11/2013,Shipped Early,14.4,12,0,172.8,53.8,16.34
284,10354,29,58,8,3,14/11/2013,12/12/2013,20/11/2013,Shipped Early,99,4,0,396,53.8,37.46
285,10355,24,4,6,1,15/11/2013,13/12/2013,20/11/2013,Shipped Early,3.6,25,0,90,41.95,7.87
286,10355,57,4,6,1,15/11/2013,13/12/2013,20/11/2013,Shipped Early,15.6,25,0,390,41.95,34.08
287,10356,31,86,6,2,18/11/2013,16/12/2013,27/11/2013,Shipped Early,10,30,0,300,36.71,9.95
288,10356,55,86,6,2,18/11/2013,16/12/2013,27/11/2013,Shipped Early,19.2,12,0,230.4,36.71,7.64
289,10356,69,86,6,2,18/11/2013,16/12/2013,27/11/2013,Shipped Early,28.8,20,0,576,36.71,19.11
290,10357,10,46,1,3,19/11/2013,17/12/2013,02/12/2013,Shipped Early,24.8,30,0.2,595.2,34.88,17.78
291,10357,26,46,1,3,19/11/2013,17/12/2013,02/12/2013,Shipped Early,24.9,16,0,398.4,34.88,11.9
292,10357,60,46,1,3,19/11/2013,17/12/2013,02/12/2013,Shipped Early,27.2,8,0.2,174.08,34.88,5.2
293,10358,24,41,5,1,20/11/2013,18/12/2013,27/11/2013,Shipped Early,3.6,10,0.05,34.2,19.64,1.56
294,10358,34,41,5,1,20/11/2013,18/12/2013,27/11/2013,Shipped Early,11.2,10,0.05,106.4,19.64,4.87
295,10358,36,41,5,1,20/11/2013,18/12/2013,27/11/2013,Shipped Early,15.2,20,0.05,288.8,19.64,13.21
296,10359,16,72,5,3,21/11/2013,19/12/2013,26/11/2013,Shipped Early,13.9,56,0.05,739.48,288.43,61.44
297,10359,31,72,5,3,21/11/2013,19/12/2013,26/11/2013,Shipped Early,10,70,0.05,665,288.43,55.25
298,10359,60,72,5,3,21/11/2013,19/12/2013,26/11/2013,Shipped Early,27.2,80,0.05,2067.2,288.43,171.74
299,10360,28,7,4,3,22/11/2013,20/12/2013,02/12/2013,Shipped Early,36.4,30,0,1092,131.7,19.46
300,10360,29,7,4,3,22/11/2013,20/12/2013,02/12/2013,Shipped Early,99,35,0,3465,131.7,61.75
301,10360,38,7,4,3,22/11/2013,20/12/2013,02/12/2013,Shipped Early,210.8,10,0,2108,131.7,37.57
302,10360,49,7,4,3,22/11/2013,20/12/2013,02/12/2013,Shipped Early,16,35,0,560,131.7,9.98
303,10360,54,7,4,3,22/11/2013,20/12/2013,02/12/2013,Shipped Early,5.9,28,0,165.2,131.7,2.94
304,10361,39,63,1,2,22/11/2013,20/12/2013,03/12/2013,Shipped Early,14.4,54,0.1,699.84,183.17,62.65
305,10361,60,63,1,2,22/11/2013,20/12/2013,03/12/2013,Shipped Early,27.2,55,0.1,1346.4,183.17,120.52
306,10362,25,9,3,1,25/11/2013,23/12/2013,28/11/2013,Shipped Early,11.2,50,0,560,96.04,34.71
307,10362,51,9,3,1,25/11/2013,23/12/2013,28/11/2013,Shipped Early,42.4,20,0,848,96.04,52.56
308,10362,54,9,3,1,25/11/2013,23/12/2013,28/11/2013,Shipped Early,5.9,24,0,141.6,96.04,8.78
309,10363,31,17,4,3,26/11/2013,24/12/2013,04/12/2013,Shipped Early,10,20,0,200,30.54,13.66
310,10363,75,17,4,3,26/11/2013,24/12/2013,04/12/2013,Shipped Early,6.2,12,0,74.4,30.54,5.08
311,10363,76,17,4,3,26/11/2013,24/12/2013,04/12/2013,Shipped Early,14.4,12,0,172.8,30.54,11.8
312,10364,69,19,1,1,26/11/2013,07/01/2014,04/12/2013,Shipped Early,28.8,30,0,864,71.97,65.45
313,10364,71,19,1,1,26/11/2013,07/01/2014,04/12/2013,Shipped Early,17.2,5,0,86,71.97,6.52
314,10365,11,3,3,2,27/11/2013,25/12/2013,02/12/2013,Shipped Early,16.8,24,0,403.2,22,22
315,10366,65,29,8,2,28/11/2013,09/01/2014,30/12/2013,Shipped Early,16.8,5,0,84,10.14,6.26
316,10366,77,29,8,2,28/11/2013,09/01/2014,30/12/2013,Shipped Early,10.4,5,0,52,10.14,3.88
317,10367,34,83,7,3,28/11/2013,26/12/2013,02/12/2013,Shipped Early,11.2,36,0,403.2,13.55,6.55
318,10367,54,83,7,3,28/11/2013,26/12/2013,02/12/2013,Shipped Early,5.9,18,0,106.2,13.55,1.73
319,10367,65,83,7,3,28/11/2013,26/12/2013,02/12/2013,Shipped Early,16.8,15,0,252,13.55,4.09
320,10367,77,83,7,3,28/11/2013,26/12/2013,02/12/2013,Shipped Early,10.4,7,0,72.8,13.55,1.18
321,10368,21,20,2,2,29/11/2013,27/12/2013,02/12/2013,Shipped Early,8,5,0.1,36,101.95,2.17
322,10368,28,20,2,2,29/11/2013,27/12/2013,02/12/2013,Shipped Early,36.4,13,0.1,425.88,101.95,25.69
323,10368,57,20,2,2,29/11/2013,27/12/2013,02/12/2013,Shipped Early,15.6,25,0,390,101.95,23.53
324,10368,64,20,2,2,29/11/2013,27/12/2013,02/12/2013,Shipped Early,26.6,35,0.1,837.9,101.95,50.55
325,10369,29,75,8,2,02/12/2013,30/12/2013,09/12/2013,Shipped Early,99,20,0,1980,195.68,162.08
326,10369,56,75,8,2,02/12/2013,30/12/2013,09/12/2013,Shipped Early,30.4,18,0.25,410.4,195.68,33.6
327,10370,1,14,6,2,03/12/2013,31/12/2013,27/12/2013,Shipped Early,14.4,15,0.15,183.6,1.17,0.19
328,10370,64,14,6,2,03/12/2013,31/12/2013,27/12/2013,Shipped Early,26.6,30,0,798,1.17,0.84
329,10370,74,14,6,2,03/12/2013,31/12/2013,27/12/2013,Shipped Early,8,20,0.15,136,1.17,0.14
330,10371,36,41,1,1,03/12/2013,31/12/2013,24/12/2013,Shipped Early,15.2,6,0.2,72.96,0.45,0.45
331,10372,20,62,5,2,04/12/2013,01/01/2014,09/12/2013,Shipped Early,64.8,12,0.25,583.2,890.78,56.4
332,10372,38,62,5,2,04/12/2013,01/01/2014,09/12/2013,Shipped Early,210.8,40,0.25,6324,890.78,611.59
333,10372,60,62,5,2,04/12/2013,01/01/2014,09/12/2013,Shipped Early,27.2,70,0.25,1428,890.78,138.1
334,10372,72,62,5,2,04/12/2013,01/01/2014,09/12/2013,Shipped Early,27.8,42,0.25,875.7,890.78,84.69
335,10373,58,37,4,3,05/12/2013,02/01/2014,11/12/2013,Shipped Early,10.6,80,0.2,678.4,124.12,61.62
336,10373,71,37,4,3,05/12/2013,02/01/2014,11/12/2013,Shipped Early,17.2,50,0.2,688,124.12,62.5
337,10374,31,91,1,3,05/12/2013,02/01/2014,09/12/2013,Shipped Early,10,30,0,300,3.94,2.58
338,10374,58,91,1,3,05/12/2013,02/01/2014,09/12/2013,Shipped Early,10.6,15,0,159,3.94,1.36
339,10375,14,36,3,2,06/12/2013,03/01/2014,09/12/2013,Shipped Early,18.6,15,0,279,20.12,16.61
340,10375,54,36,3,2,06/12/2013,03/01/2014,09/12/2013,Shipped Early,5.9,10,0,59,20.12,3.51
341,10376,31,51,1,2,09/12/2013,06/01/2014,13/12/2013,Shipped Early,10,42,0.05,399,20.39,20.39
342,10377,28,72,1,3,09/12/2013,06/01/2014,13/12/2013,Shipped Early,36.4,20,0.15,618.8,22.21,15.91
343,10377,39,72,1,3,09/12/2013,06/01/2014,13/12/2013,Shipped Early,14.4,20,0.15,244.8,22.21,6.3
344,10378,71,24,5,3,10/12/2013,07/01/2014,19/12/2013,Shipped Early,17.2,6,0,103.2,5.44,5.44
345,10379,41,61,2,1,11/12/2013,08/01/2014,13/12/2013,Shipped Early,7.7,8,0.1,55.44,45.03,2.89
346,10379,63,61,2,1,11/12/2013,08/01/2014,13/12/2013,Shipped Early,35.1,16,0.1,505.44,45.03,26.36
347,10379,65,61,2,1,11/12/2013,08/01/2014,13/12/2013,Shipped Early,16.8,20,0.1,302.4,45.03,15.77
348,10380,30,37,8,3,12/12/2013,09/01/2014,16/01/2014,Shipping Delayed,20.7,18,0.1,335.34,35.03,8.94
349,10380,53,37,8,3,12/12/2013,09/01/2014,16/01/2014,Shipping Delayed,26.2,20,0.1,471.6,35.03,12.57
350,10380,60,37,8,3,12/12/2013,09/01/2014,16/01/2014,Shipping Delayed,27.2,6,0.1,146.88,35.03,3.92
351,10380,70,37,8,3,12/12/2013,09/01/2014,16/01/2014,Shipping Delayed,12,30,0,360,35.03,9.6
352,10381,74,46,3,3,12/12/2013,09/01/2014,13/12/2013,Shipped Early,8,14,0,112,7.99,7.99
353,10382,5,20,4,1,13/12/2013,10/01/2014,16/12/2013,Shipped Early,17,32,0,544,94.77,17.78
354,10382,18,20,4,1,13/12/2013,10/01/2014,16/12/2013,Shipped Early,50,9,0,450,94.77,14.71
355,10382,29,20,4,1,13/12/2013,10/01/2014,16/12/2013,Shipped Early,99,14,0,1386,94.77,45.29
356,10382,33,20,4,1,13/12/2013,10/01/2014,16/12/2013,Shipped Early,2,60,0,120,94.77,3.92
357,10382,74,20,4,1,13/12/2013,10/01/2014,16/12/2013,Shipped Early,8,50,0,400,94.77,13.07
358,10383,13,4,8,3,16/12/2013,13/01/2014,18/12/2013,Shipped Early,4.8,20,0,96,34.24,3.66
359,10383,50,4,8,3,16/12/2013,13/01/2014,18/12/2013,Shipped Early,13,15,0,195,34.24,7.43
360,10383,56,4,8,3,16/12/2013,13/01/2014,18/12/2013,Shipped Early,30.4,20,0,608,34.24,23.16
361,10384,20,5,3,3,16/12/2013,13/01/2014,20/12/2013,Shipped Early,64.8,28,0,1814.4,168.64,137.68
362,10384,60,5,3,3,16/12/2013,13/01/2014,20/12/2013,Shipped Early,27.2,15,0,408,168.64,30.96
363,10385,7,75,1,2,17/12/2013,14/01/2014,23/12/2013,Shipped Early,24,10,0.2,192,30.96,8.6
364,10385,60,75,1,2,17/12/2013,14/01/2014,23/12/2013,Shipped Early,27.2,20,0.2,435.2,30.96,19.49
365,10385,68,75,1,2,17/12/2013,14/01/2014,23/12/2013,Shipped Early,10,8,0.2,64,30.96,2.87
366,10386,24,21,9,3,18/12/2013,01/01/2014,25/12/2013,Shipped Early,3.6,15,0,54,13.99,4.55
367,10386,34,21,9,3,18/12/2013,01/01/2014,25/12/2013,Shipped Early,11.2,10,0,112,13.99,9.44
368,10387,24,70,1,2,18/12/2013,15/01/2014,20/12/2013,Shipped Early,3.6,15,0,54,93.63,4.78
369,10387,28,70,1,2,18/12/2013,15/01/2014,20/12/2013,Shipped Early,36.4,6,0,218.4,93.63,19.32
370,10387,59,70,1,2,18/12/2013,15/01/2014,20/12/2013,Shipped Early,44,12,0,528,93.63,46.71
371,10387,71,70,1,2,18/12/2013,15/01/2014,20/12/2013,Shipped Early,17.2,15,0,258,93.63,22.82
372,10388,45,72,2,1,19/12/2013,16/01/2014,20/12/2013,Shipped Early,7.6,15,0.2,91.2,34.86,2.59
373,10388,52,72,2,1,19/12/2013,16/01/2014,20/12/2013,Shipped Early,5.6,20,0.2,89.6,34.86,2.54
374,10388,53,72,2,1,19/12/2013,16/01/2014,20/12/2013,Shipped Early,26.2,40,0,1048,34.86,29.73
375,10389,10,10,4,2,20/12/2013,17/01/2014,24/12/2013,Shipped Early,24.8,16,0,396.8,47.42,10.27
376,10389,55,10,4,2,20/12/2013,17/01/2014,24/12/2013,Shipped Early,19.2,15,0,288,47.42,7.45
377,10389,62,10,4,2,20/12/2013,17/01/2014,24/12/2013,Shipped Early,39.4,20,0,788,47.42,20.39
378,10389,70,10,4,2,20/12/2013,17/01/2014,24/12/2013,Shipped Early,12,30,0,360,47.42,9.31
379,10390,31,20,6,1,23/12/2013,20/01/2014,26/12/2013,Shipped Early,10,60,0.1,540,126.38,32.64
380,10390,35,20,6,1,23/12/2013,20/01/2014,26/12/2013,Shipped Early,14.4,40,0.1,518.4,126.38,31.33
381,10390,46,20,6,1,23/12/2013,20/01/2014,26/12/2013,Shipped Early,9.6,45,0,432,126.38,26.11
382,10390,72,20,6,1,23/12/2013,20/01/2014,26/12/2013,Shipped Early,27.8,24,0.1,600.48,126.38,36.3
383,10391,13,17,3,3,23/12/2013,20/01/2014,31/12/2013,Shipped Early,4.8,18,0,86.4,5.45,5.45
384,10392,69,59,2,3,24/12/2013,21/01/2014,01/01/2014,Shipped Early,28.8,50,0,1440,122.46,122.46
385,10393,2,71,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,15.2,25,0.25,285,126.56,14.11
386,10393,14,71,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,18.6,42,0.25,585.9,126.56,29
387,10393,25,71,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,11.2,7,0.25,58.8,126.56,2.91
388,10393,26,71,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,24.9,70,0.25,1307.25,126.56,64.7
389,10393,31,71,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,10,32,0,320,126.56,15.84
390,10394,13,36,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,4.8,10,0,48,30.34,3.29
391,10394,62,36,1,3,25/12/2013,22/01/2014,03/01/2014,Shipped Early,39.4,10,0,394,30.34,27.05
392,10395,46,35,6,1,26/12/2013,23/01/2014,03/01/2014,Shipped Early,9.6,28,0.1,241.92,184.41,21.01
393,10395,53,35,6,1,26/12/2013,23/01/2014,03/01/2014,Shipped Early,26.2,70,0.1,1650.6,184.41,143.38
394,10395,69,35,6,1,26/12/2013,23/01/2014,03/01/2014,Shipped Early,28.8,8,0,230.4,184.41,20.01
395,10396,23,25,1,3,27/12/2013,10/01/2014,06/01/2014,Shipped Early,7.2,40,0,288,135.35,20.48
396,10396,71,25,1,3,27/12/2013,10/01/2014,06/01/2014,Shipped Early,17.2,60,0,1032,135.35,73.37
397,10396,72,25,1,3,27/12/2013,10/01/2014,06/01/2014,Shipped Early,27.8,21,0,583.8,135.35,41.51
398,10397,21,60,5,1,27/12/2013,24/01/2014,02/01/2014,Shipped Early,8,10,0.15,68,60.26,5.72
399,10397,51,60,5,1,27/12/2013,24/01/2014,02/01/2014,Shipped Early,42.4,18,0.15,648.72,60.26,54.54
400,10398,35,71,2,3,30/12/2013,27/01/2014,09/01/2014,Shipped Early,14.4,30,0,432,89.16,15.37
401,10398,55,71,2,3,30/12/2013,27/01/2014,09/01/2014,Shipped Early,19.2,120,0.1,2073.6,89.16,73.79
402,10399,68,83,8,3,31/12/2013,14/01/2014,08/01/2014,Shipped Early,10,60,0,600,27.36,9.3
403,10399,71,83,8,3,31/12/2013,14/01/2014,08/01/2014,Shipped Early,17.2,30,0,516,27.36,8
404,10399,76,83,8,3,31/12/2013,14/01/2014,08/01/2014,Shipped Early,14.4,35,0,504,27.36,7.81
405,10399,77,83,8,3,31/12/2013,14/01/2014,08/01/2014,Shipped Early,10.4,14,0,145.6,27.36,2.26
406,10400,29,19,1,3,01/01/2014,29/01/2014,16/01/2014,Shipped Early,99,21,0,2079,83.93,56.97
407,10400,35,19,1,3,01/01/2014,29/01/2014,16/01/2014,Shipped Early,14.4,35,0,504,83.93,13.81
408,10400,49,19,1,3,01/01/2014,29/01/2014,16/01/2014,Shipped Early,16,30,0,480,83.93,13.15
409,10401,30,65,1,1,01/01/2014,29/01/2014,10/01/2014,Shipped Early,20.7,18,0,372.6,12.51,1.2
410,10401,56,65,1,1,01/01/2014,29/01/2014,10/01/2014,Shipped Early,30.4,70,0,2128,12.51,6.88
411,10401,65,65,1,1,01/01/2014,29/01/2014,10/01/2014,Shipped Early,16.8,20,0,336,12.51,1.09
412,10401,71,65,1,1,01/01/2014,29/01/2014,10/01/2014,Shipped Early,17.2,60,0,1032,12.51,3.34
413,10402,23,20,8,2,02/01/2014,13/02/2014,10/01/2014,Shipped Early,7.2,60,0,432,67.88,10.81
414,10402,63,20,8,2,02/01/2014,13/02/2014,10/01/2014,Shipped Early,35.1,65,0,2281.5,67.88,57.07
415,10403,16,20,4,3,03/01/2014,31/01/2014,09/01/2014,Shipped Early,13.9,21,0.15,248.12,73.79,21.41
416,10403,48,20,4,3,03/01/2014,31/01/2014,09/01/2014,Shipped Early,10.2,70,0.15,606.9,73.79,52.38
417,10404,26,49,2,1,03/01/2014,31/01/2014,08/01/2014,Shipped Early,24.9,30,0.05,709.65,155.97,69.56
418,10404,42,49,2,1,03/01/2014,31/01/2014,08/01/2014,Shipped Early,11.2,40,0.05,425.6,155.97,41.72
419,10404,49,49,2,1,03/01/2014,31/01/2014,08/01/2014,Shipped Early,16,30,0.05,456,155.97,44.7
420,10405,3,47,1,1,06/01/2014,03/02/2014,22/01/2014,Shipped Early,8,50,0,400,34.82,34.82
421,10406,1,62,7,1,07/01/2014,18/02/2014,13/01/2014,Shipped Early,14.4,10,0,144,108.04,8.5
422,10406,21,62,7,1,07/01/2014,18/02/2014,13/01/2014,Shipped Early,8,30,0.1,216,108.04,12.75
423,10406,28,62,7,1,07/01/2014,18/02/2014,13/01/2014,Shipped Early,36.4,42,0.1,1375.92,108.04,81.2
424,10406,36,62,7,1,07/01/2014,18/02/2014,13/01/2014,Shipped Early,15.2,5,0.1,68.4,108.04,4.04
425,10406,40,62,7,1,07/01/2014,18/02/2014,13/01/2014,Shipped Early,14.7,2,0.1,26.46,108.04,1.56
426,10407,11,56,2,2,07/01/2014,04/02/2014,30/01/2014,Shipped Early,16.8,30,0,504,91.48,38.61
427,10407,69,56,2,2,07/01/2014,04/02/2014,30/01/2014,Shipped Early,28.8,15,0,432,91.48,33.1
428,10407,71,56,2,2,07/01/2014,04/02/2014,30/01/2014,Shipped Early,17.2,15,0,258,91.48,19.77
429,10408,37,23,8,1,08/01/2014,05/02/2014,14/01/2014,Shipped Early,20.8,10,0,208,11.26,1.44
430,10408,54,23,8,1,08/01/2014,05/02/2014,14/01/2014,Shipped Early,5.9,6,0,35.4,11.26,0.25
431,10408,62,23,8,1,08/01/2014,05/02/2014,14/01/2014,Shipped Early,39.4,35,0,1379,11.26,9.57
432,10409,14,54,3,1,09/01/2014,06/02/2014,14/01/2014,Shipped Early,18.6,12,0,223.2,29.83,20.86
433,10409,21,54,3,1,09/01/2014,06/02/2014,14/01/2014,Shipped Early,8,12,0,96,29.83,8.97
434,10410,33,10,3,3,10/01/2014,07/02/2014,15/01/2014,Shipped Early,2,49,0,98,2.4,0.29
435,10410,59,10,3,3,10/01/2014,07/02/2014,15/01/2014,Shipped Early,44,16,0,704,2.4,2.11
436,10411,41,10,9,3,10/01/2014,07/02/2014,21/01/2014,Shipped Early,7.7,25,0.2,154,23.65,3.77
437,10411,44,10,9,3,10/01/2014,07/02/2014,21/01/2014,Shipped Early,15.5,40,0.2,496,23.65,12.13
438,10411,59,10,9,3,10/01/2014,07/02/2014,21/01/2014,Shipped Early,44,9,0.2,316.8,23.65,7.75
439,10412,14,87,8,2,13/01/2014,10/02/2014,15/01/2014,Shipped Early,18.6,20,0.1,334.8,3.77,3.77
440,10413,1,41,3,2,14/01/2014,11/02/2014,16/01/2014,Shipped Early,14.4,24,0,345.6,95.66,15.57
441,10413,62,41,3,2,14/01/2014,11/02/2014,16/01/2014,Shipped Early,39.4,40,0,1576,95.66,71.01
442,10413,76,41,3,2,14/01/2014,11/02/2014,16/01/2014,Shipped Early,14.4,14,0,201.6,95.66,9.08
443,10414,19,21,2,3,14/01/2014,11/02/2014,17/01/2014,Shipped Early,7.3,18,0.05,124.83,21.48,11.93
444,10414,33,21,2,3,14/01/2014,11/02/2014,17/01/2014,Shipped Early,2,50,0,100,21.48,9.55
445,10415,17,36,3,1,15/01/2014,12/02/2014,24/01/2014,Shipped Early,31.2,2,0,62.4,0.2,0.12
446,10415,33,36,3,1,15/01/2014,12/02/2014,24/01/2014,Shipped Early,2,20,0,40,0.2,0.08
447,10416,19,87,8,3,16/01/2014,13/02/2014,27/01/2014,Shipped Early,7.3,20,0,146,22.72,4.61
448,10416,53,87,8,3,16/01/2014,13/02/2014,27/01/2014,Shipped Early,26.2,10,0,262,22.72,8.27
449,10416,57,87,8,3,16/01/2014,13/02/2014,27/01/2014,Shipped Early,15.6,20,0,312,22.72,9.85
450,10417,38,73,4,3,16/01/2014,13/02/2014,28/01/2014,Shipped Early,210.8,50,0,10540,70.29,66.22
451,10417,46,73,4,3,16/01/2014,13/02/2014,28/01/2014,Shipped Early,9.6,2,0.25,14.4,70.29,0.09
452,10417,68,73,4,3,16/01/2014,13/02/2014,28/01/2014,Shipped Early,10,36,0.25,270,70.29,1.7
453,10417,77,73,4,3,16/01/2014,13/02/2014,28/01/2014,Shipped Early,10.4,35,0,364,70.29,2.29
454,10418,2,63,4,1,17/01/2014,14/02/2014,24/01/2014,Shipped Early,15.2,60,0,912,17.55,8.82
455,10418,47,63,4,1,17/01/2014,14/02/2014,24/01/2014,Shipped Early,7.6,55,0,418,17.55,4.04
456,10418,61,63,4,1,17/01/2014,14/02/2014,24/01/2014,Shipped Early,22.8,16,0,364.8,17.55,3.53
457,10418,74,63,4,1,17/01/2014,14/02/2014,24/01/2014,Shipped Early,8,15,0,120,17.55,1.16
458,10419,60,68,4,2,20/01/2014,17/02/2014,30/01/2014,Shipped Early,27.2,60,0.05,1550.4,137.35,101.52
459,10419,69,68,4,2,20/01/2014,17/02/2014,30/01/2014,Shipped Early,28.8,20,0.05,547.2,137.35,35.83
